t,contact_index,id1,id2,d_tip,gap_surf,theta
7.525000,1,1,0,0.2182386267,0.5186618003,2.311044266
7.525000,2,1,0,0.2182386267,0.7103114589,2.725485392
7.530000,0,1,0,0.2276131331,0.5058032666,2.325430399
7.530000,1,1,0,0.2276131331,0.4999978577,2.310399516
7.530000,2,1,0,0.2276131331,0.7215239703,2.721913016
7.535000,0,1,0,0.2276690188,0.5320791245,2.325174896
7.535000,1,1,0,0.2276690188,0.4999980366,2.310113521
7.535000,2,1,0,0.2276690188,0.7512679009,2.721821185
7.540000,0,1,0,0.2275939008,0.5583690428,2.325038677
7.540000,1,1,0,0.2275939008,0.4999985109,2.309954431
7.540000,2,1,0,0.2275939008,0.7808594481,2.72183344
7.545000,0,1,0,0.2275060261,0.4999985083,2.309859292
7.545000,1,1,0,0.2275060261,0.8103483478,2.721892181
7.550000,0,1,0,0.2274167355,0.499998518,2.309800481
7.550000,1,1,0,0.2274167355,0.8397705066,2.721975206
7.555000,0,1,0,0.2273275031,0.4999985303,2.309761808
7.560000,0,1,0,0.2272385364,0.4999985433,2.30973437
7.565000,0,1,0,0.2271498786,0.4999985566,2.309713278
7.570000,0,1,0,0.227061547,0.4999985702,2.309695848
7.575000,0,1,0,0.2269737288,0.499998584,2.309680304
7.580000,0,1,0,0.2268867485,0.4999985979,2.30966366
7.585000,0,1,0,0.2268010771,0.4999986977,2.309641387
7.590000,0,1,0,0.226715409,0.4999984238,2.309611863
7.595000,0,1,0,0.2266309556,0.4999984062,2.309576828
7.600000,0,1,0,0.2265478494,0.4999965097,2.309538109
7.605000,0,1,0,0.2264640405,0.4999959468,2.30949719
7.610000,0,1,0,0.22638004,0.4999949059,2.309455325
7.615000,0,1,0,0.2263006908,0.499992921,2.309413133
7.620000,0,1,0,0.2262184069,0.4999892759,2.309370718
7.625000,0,1,0,0.2261366577,0.4999925789,2.309328603
7.630000,0,1,0,0.2260540933,0.4999876152,2.309287206
7.635000,0,1,0,0.2259737023,0.4999900161,2.309246658
7.640000,0,1,0,0.2258992951,0.4999817244,2.309207095
7.645000,0,1,0,0.2258190796,0.4999842652,2.309168566
7.650000,0,1,0,0.2257391942,0.4999868624,2.309131018
7.655000,0,1,0,0.225654001,0.4999882365,2.30909431
7.660000,0,1,0,0.2255757385,0.4999896386,2.30905863
7.665000,0,1,0,0.2255041991,0.499978783,2.30902384
7.670000,0,1,0,0.2254269024,0.4999807875,2.308989708
7.675000,0,1,0,0.2253510182,0.4999826013,2.308956335
7.680000,0,1,0,0.2252749288,0.4999851585,2.30892366
7.685000,0,1,0,0.2252108187,0.4999896738,2.308891723
7.690000,0,1,0,0.2251305808,0.4999937108,2.308860788
7.695000,0,1,0,0.2250366701,0.5000224959,2.308830931
7.700000,0,1,0,0.2244599478,0.5000181774,2.307925809
7.705000,0,1,0,0.2238240681,0.5000114622,2.306376613
7.710000,0,1,0,0.223714375,0.5000067722,2.30540815
7.715000,0,1,0,0.223698172,0.5000062,2.304937835
7.720000,0,1,0,0.2236566172,0.5000062755,2.304689206
7.725000,0,1,0,0.2236005627,0.5000061151,2.304541665
7.730000,0,1,0,0.2235364915,0.5000065771,2.304444766
7.735000,0,1,0,0.2234680831,0.5000057534,2.304374018
7.740000,0,1,0,0.2233978993,0.5000061583,2.30431992
7.745000,0,1,0,0.2233264322,0.5000066108,2.304274638
7.750000,0,1,0,0.2232545095,0.5000057667,2.304234018
7.755000,0,1,0,0.2231827917,0.5000061613,2.304197466
7.760000,0,1,0,0.223111002,0.5000059442,2.304162744
7.765000,0,1,0,0.22303953,0.5000056909,2.304129388
7.770000,0,1,0,0.222968691,0.5000060163,2.304098244
7.775000,0,1,0,0.2228980889,0.500006318,2.30406841
7.780000,0,1,0,0.2228278202,0.5000059122,2.304039339
7.785000,0,1,0,0.2227580777,0.5000059705,2.304011395
7.790000,0,1,0,0.2226844153,0.5000057195,2.303989336
7.795000,0,1,0,0.222622229,0.5000055603,2.303969964
7.800000,0,1,0,0.2225562076,0.4999861759,2.303942179
7.805000,0,1,0,0.22252976,0.4999943323,2.303554086
7.810000,0,1,0,0.2226307365,0.4999930449,2.30307735
7.815000,0,1,0,0.2224650551,0.4999980216,2.303211401
7.820000,0,1,0,0.221938228,0.5001808333,2.303834379
7.875000,0,1,0,0.2232168865,0.5011735524,2.65993173
7.880000,0,1,0,0.2237546273,0.4999943008,2.660343179
7.885000,0,1,0,0.2237057608,0.4999947014,2.660586804
7.890000,0,1,0,0.2236700776,0.4999947584,2.659960197
7.895000,0,1,0,0.2234616668,0.4999888923,2.659595667
7.900000,0,1,0,0.2228808306,0.5003905248,2.660621888
7.925000,0,1,0,0.2210881144,0.5001597924,2.743996462
7.930000,0,1,0,0.221158468,0.4999950399,2.744327344
7.935000,0,1,0,0.2211375008,0.4999954006,2.744514139
7.940000,0,1,0,0.2211636297,0.4999888221,2.744647061
7.945000,0,1,0,0.221174687,0.5000047735,2.744620762
7.950000,0,1,0,0.221062211,0.5000034743,2.744365594
7.955000,0,1,0,0.2209064291,0.500003439,2.74411282
7.960000,0,1,0,0.2207890901,0.5000035228,2.743983895
7.965000,0,1,0,0.2206939776,0.5000034399,2.743925173
7.970000,0,1,0,0.2206101205,0.5000032992,2.743900274
7.975000,0,1,0,0.2205323057,0.5000035577,2.743891968
7.980000,0,1,0,0.2204577077,0.50000346,2.743892063
7.985000,0,1,0,0.2203851027,0.5000033425,2.74389606
7.990000,0,1,0,0.2203137395,0.5000032363,2.743902068
7.995000,0,1,0,0.220243633,0.5000031412,2.743908937
8.000000,0,1,0,0.2201748468,0.5000034401,2.743916792
8.005000,0,1,0,0.2201070012,0.5000033902,2.743925682
8.010000,0,1,0,0.2200400355,0.5000033166,2.743934949
8.015000,0,1,0,0.2199739397,0.5000032518,2.74394453
8.020000,0,1,0,0.2199087076,0.5000031958,2.743954441
8.025000,0,1,0,0.2198443284,0.5000031481,2.743964688
8.030000,0,1,0,0.2197807884,0.5000031079,2.743975268
8.035000,0,1,0,0.2197180729,0.5000030747,2.743986169
8.040000,0,1,0,0.2196561669,0.5000030479,2.743997382
8.045000,0,1,0,0.2195950556,0.5000030271,2.744008895
8.050000,0,1,0,0.2195347243,0.5000030117,2.744020695
8.055000,0,1,0,0.2194751586,0.5000030012,2.74403277
8.060000,0,1,0,0.2194163445,0.5000029953,2.74404511
8.065000,0,1,0,0.2193584077,0.5000029933,2.74405769
8.070000,0,1,0,0.2193012224,0.500002995,2.744070768
8.075000,0,1,0,0.2192602004,0.5000027989,2.744085003
8.080000,0,1,0,0.2189516506,0.5000027302,2.741609007
8.085000,0,1,0,0.2230926355,0.5099474505,2.645258006
8.085000,1,1,0,0.2230926355,0.4999982219,2.737225854
8.090000,0,1,0,0.2278599842,0.4999909423,2.643353015
8.090000,1,1,0,0.2278599842,0.5010069762,2.734917505
8.095000,0,1,0,0.2277700097,0.4999958096,2.642755244
8.095000,1,1,0,0.2277700097,0.5120720813,2.734311093
8.100000,0,1,0,0.2276674287,0.4999951235,2.64250357
8.105000,0,1,0,0.2275846425,0.4999875717,2.6424035
8.110000,0,1,0,0.2275054418,0.4999827,2.642370161
8.115000,0,1,0,0.227426058,0.4999869736,2.642367178
8.120000,0,1,0,0.2273515679,0.4999874121,2.642377626
8.125000,0,1,0,0.227279016,0.4999875994,2.642394008
8.130000,0,1,0,0.2272075829,0.499987869,2.642412947
8.135000,0,1,0,0.2271369896,0.4999882081,2.642432976
8.140000,0,1,0,0.2270671147,0.4999885786,2.642453453
8.145000,0,1,0,0.2269978942,0.4999889428,2.642474103
8.150000,0,1,0,0.2269292879,0.4999893207,2.642494814
8.155000,0,1,0,0.2268612709,0.4999896888,2.642515529
8.160000,0,1,0,0.2267938232,0.4999900468,2.642536228
8.165000,0,1,0,0.2267269291,0.4999903951,2.642556903
8.170000,0,1,0,0.2266605755,0.4999907336,2.642577551
8.175000,0,1,0,0.2265947514,0.4999910627,2.642598172
8.180000,0,1,0,0.2265294472,0.4999913823,2.642618766
8.185000,0,1,0,0.2260897343,0.4999916928,2.642528374
8.190000,0,1,0,0.2254018789,0.4999919943,2.642429394
8.195000,0,1,0,0.225064506,0.4999957341,2.64248944
8.200000,0,1,0,0.224962237,0.4999834255,2.64260535
8.205000,0,1,0,0.2248797764,0.4999795182,2.642697273
8.210000,0,1,0,0.224791638,0.4999762085,2.642754283
8.215000,0,1,0,0.2247005975,0.4999865461,2.642786825
8.220000,0,1,0,0.2246151301,0.4999816032,2.642805133
8.225000,0,1,0,0.2245216357,0.4999860069,2.642815975
8.230000,0,1,0,0.2244330587,0.4999871551,2.642822627
8.235000,0,1,0,0.2243474188,0.499982126,2.642827376
8.240000,0,1,0,0.2242597201,0.4999837962,2.642831316
8.245000,0,1,0,0.2241705162,0.4999845517,2.642834864
8.250000,0,1,0,0.2240813055,0.4999873626,2.64283815
8.255000,0,1,0,0.2239963902,0.4999858203,2.642841305
8.260000,0,1,0,0.2239092782,0.499985828,2.642844741
8.265000,0,1,0,0.2237436178,0.499989378,2.642171704
8.270000,0,1,0,0.2238927543,0.5007052008,2.616056995
8.270000,1,1,0,0.2238927543,0.4999892475,2.641146343
8.275000,0,1,0,0.224122091,0.5000132425,2.615590584
8.275000,1,1,0,0.224122091,0.4999907569,2.640663408
8.280000,0,1,0,0.2240505678,0.4999866354,2.61540955
8.280000,1,1,0,0.2240505678,0.5006399633,2.640473298
8.285000,0,1,0,0.223963379,0.4999802762,2.615326171
8.290000,0,1,0,0.2238692745,0.4999890241,2.615285815
8.295000,0,1,0,0.2237807516,0.4999876492,2.615265986
8.300000,0,1,0,0.2236921952,0.4999851458,2.615256545
8.305000,0,1,0,0.2236123358,0.4999817368,2.615252402
8.310000,0,1,0,0.2235280665,0.4999754073,2.615251278
8.315000,0,1,0,0.2234399175,0.4999843125,2.615251616
8.320000,0,1,0,0.2233566903,0.4999800902,2.615252677
8.325000,0,1,0,0.2232756199,0.4999826716,2.615254258
8.330000,0,1,0,0.2231904643,0.4999812607,2.615256235
8.335000,0,1,0,0.2231048607,0.4999899217,2.615258372
8.340000,0,1,0,0.2230201983,0.4999853725,2.615260623
8.345000,0,1,0,0.2229373167,0.4999893397,2.615262963
8.350000,0,1,0,0.2228610223,0.4999811012,2.61526549
8.355000,0,1,0,0.2227791259,0.4999840636,2.615268331
8.360000,0,1,0,0.2226978204,0.4999870871,2.615271238
8.365000,0,1,0,0.2226101045,0.4999887302,2.615274208
8.370000,0,1,0,0.2225290433,0.4999909503,2.615277051
8.375000,0,1,0,0.2224561713,0.4999778081,2.615280071
8.380000,0,1,0,0.2223773725,0.4999781743,2.615283421
8.385000,0,1,0,0.2222989255,0.4999785429,2.615286851
8.390000,0,1,0,0.2222209611,0.4999789033,2.615290385
8.395000,0,1,0,0.2221435009,0.4999792576,2.615294029
8.400000,0,1,0,0.222066552,0.499979606,2.615297785
8.405000,0,1,0,0.2219901189,0.4999799486,2.615301652
8.410000,0,1,0,0.2219142057,0.4999802854,2.615305631
8.415000,0,1,0,0.2218388161,0.4999806165,2.615309719
8.420000,0,1,0,0.2217639536,0.4999809421,2.615313916
8.425000,0,1,0,0.2216896217,0.4999812622,2.615318222
8.430000,0,1,0,0.2216158238,0.4999815768,2.615322635
8.435000,0,1,0,0.2215425629,0.4999818861,2.615327155
8.440000,0,1,0,0.2214698422,0.4999821902,2.615331782
8.445000,0,1,0,0.2213976645,0.499982489,2.615336514
8.450000,0,1,0,0.2213260325,0.4999827828,2.615341351
8.455000,0,1,0,0.221254949,0.4999830715,2.615346292
8.460000,0,1,0,0.2211871121,0.4999833552,2.615351389
8.465000,0,1,0,0.2211171575,0.4999836341,2.615356665
8.470000,0,1,0,0.2210429037,0.4999895538,2.615362023
8.475000,0,1,0,0.220973972,0.4999896983,2.615367394
8.480000,0,1,0,0.2218055256,0.4999854324,2.6148546
8.485000,0,1,0,0.2210833711,0.4999857163,2.614677154
8.490000,0,1,0,0.2175991749,0.5022177196,2.615513894
8.490000,1,1,0,0.2175991749,0.7580287442,2.92973548
8.495000,0,1,0,0.2141112902,0.7282992483,2.931932402
8.500000,0,1,0,0.2111177716,0.6952646222,2.934203711
8.505000,0,1,0,0.2087337018,0.6591422315,2.936396077
8.510000,0,1,0,0.2083009503,0.5020740471,2.65911451
8.510000,1,1,0,0.2083009503,0.6200162236,2.937234758
8.515000,0,1,0,0.2091472328,0.4999860065,2.66165824
8.515000,1,1,0,0.2091472328,0.5783921165,2.93978788
8.520000,0,1,0,0.2280380105,0.4999937986,2.671311106
8.520000,1,1,0,0.2280380105,0.5384695934,2.944886391
8.525000,0,1,0,0.2557307115,0.500019009,2.679720693
8.525000,1,1,0,0.2557307115,0.4999757851,2.948939867
8.530000,0,1,0,0.2570685597,0.5437501833,2.681268539
8.530000,1,1,0,0.2570685597,0.4999756872,2.951277247
8.535000,0,1,0,0.2572676998,0.5867755181,2.681601809
8.535000,1,1,0,0.2572676998,0.4999789591,2.95217335
8.540000,0,1,0,0.2572267649,0.6294276095,2.681527845
8.540000,1,1,0,0.2572267649,0.499971461,2.952553218
8.545000,0,1,0,0.2571113383,0.6719053404,2.681302242
8.545000,1,1,0,0.2571113383,0.4999726456,2.95272768
8.550000,0,1,0,0.256973986,0.7142768908,2.681020424
8.550000,1,1,0,0.256973986,0.4999737311,2.952814088
8.555000,0,1,0,0.2568285976,0.7565779923,2.680720434
8.555000,1,1,0,0.2568285976,0.4999747742,2.952861371
8.560000,0,1,0,0.2566794528,0.7988250764,2.680418219
8.560000,1,1,0,0.2566794528,0.6140126081,2.650030611
8.560000,2,1,0,0.2566794528,0.4999757808,2.952890936
8.565000,0,1,0,0.2565312139,0.5835509372,2.650876698
8.565000,1,1,0,0.2565312139,0.4999767495,2.952912452
8.570000,0,1,0,0.244811456,0.5530957308,2.636537079
8.570000,1,1,0,0.244811456,0.4999769378,2.940113515
8.575000,0,1,0,0.2185045747,0.5226509294,2.614228393
8.575000,1,1,0,0.2185045747,0.49997978,2.919706454
8.580000,0,1,0,0.1710742428,0.4999700592,2.605785791
8.580000,1,1,0,0.1710742428,0.5000036607,2.914211506
8.585000,0,1,0,0.1000716649,0.4999674595,2.603898304
8.585000,1,1,0,0.1000716649,0.5161740014,2.918648819
8.590000,0,1,0,0.0309172353,0.4999669189,2.601704872
8.590000,1,1,0,0.0309172353,0.5271109313,2.922347986
8.595000,0,1,0,3.274223665e-05,0.4999654481,2.59961158
8.595000,1,1,0,3.274223665e-05,0.5319928774,2.922004379
8.600000,0,1,0,3.10920235e-05,0.4999620708,2.597779276
8.600000,1,1,0,3.10920235e-05,0.5319922763,2.91863934
8.605000,0,1,0,2.807336099e-05,0.49996513,2.59599733
